Veg ID,Map Unit ID,Strata,No. Growth Forms,No. Taxa,Mapunit Identifier,Spatial Mix,Data Set Name,Stratum ID,Sub Stratum Rank,Cover Type,Cover Mean Value,Height Type,Height Mean Value,L6 Sub Association,L2 Structural Formation,L3 Broad Floristic Formation,L4 Sub Formation,L5 Association,Cover Code,Height Class,Dominant Stratum Flag,Source Code,Source Description,Environmental Description,Common Language Description,No. Strata,Nvis ID,Data Set Id,Record Type,Growth Form Type
869,2783,G1,2,5,32000080,equal mosaic,NTVEGMAP1750/2000,7139,-,Percentage Cover (numerical data),43,Average Height (general vegetation mapping),0,"U1+ ^Eucalyptus socialis+/-Acacia kempeana\^tree mallee,tree\6\r;G1 ^Triodia longiceps,Enneapogon oblongus,Triodia irritans+/-Ptilotus obovatus+/-Anemocarpa saxatilis\^hummock grass,tussock grass\2\c",Open mallee woodland,Eucalyptus open mallee woodland,Eucalyptus mid open mallee woodland\Triodia mid hummock grassland,"U+ ^Eucalyptus socialis+/-Acacia kempeana\^tree mallee,tree\6\r;G ^Triodia longiceps,Enneapogon oblongus,Triodia irritans+/-Ptilotus obovatus+/-Anemocarpa saxatilis\^hummock grass,tussock grass\2\c",c,2,N,Map unit 80b,Unknown,"Lower slopes of limestone hills, skeletal stoney soils",-,2,4051,38,-,Tussock grass
869,2783,G1,2,5,32000080,equal mosaic,NTVEGMAP1750/2000,7139,-,Percentage Cover (numerical data),43,Average Height (general vegetation mapping),0,"U1+ ^Eucalyptus socialis+/-Acacia kempeana\^tree mallee,tree\6\r;G1 ^Triodia longiceps,Enneapogon oblongus,Triodia irritans+/-Ptilotus obovatus+/-Anemocarpa saxatilis\^hummock grass,tussock grass\2\c",Open mallee woodland,Eucalyptus open mallee woodland,Eucalyptus mid open mallee woodland\Triodia mid hummock grassland,"U+ ^Eucalyptus socialis+/-Acacia kempeana\^tree mallee,tree\6\r;G ^Triodia longiceps,Enneapogon oblongus,Triodia irritans+/-Ptilotus obovatus+/-Anemocarpa saxatilis\^hummock grass,tussock grass\2\c",c,2,N,Map unit 80b,Unknown,"Lower slopes of limestone hills, skeletal stoney soils",-,2,4051,38,-,Hummock grass
870,2637,M1,1,5,32000085,equal mosaic,NTVEGMAP1750/2000,7140,-,Percentage Cover (classed data),-9999,Unknown,-9999,"M1 ^Acacia dictyophleba,Acacia murrayana+/-Grevillea juncifolia+/-Grevillea stenobotrya+/-Salsola kali\^shrub\4\r;G1+ Zygochloa paradoxa,^Triodia basedowii+/-Eriachne aristidea+/-Ptilotus latifolius+/-Crotalaria cunninghamii\^hummock grass,tussock grass\2\i",Open hummock grassland,Triodia open hummock grassland,Acacia tall sparse shrubland\+Triodia mid open hummock grassland,"M ^Acacia dictyophleba,Acacia murrayana+/-Grevillea juncifolia\^shrub\4\r;G+ Zygochloa paradoxa,^Triodia basedowii+/-Eriachne aristidea\^hummock grass,tussock grass\2\i",r,4,N,Map unit 85b,Unknown,"Plains with longitudinal sand ridges, deep to very deep red earthy sands or red siliceous sands",-,2,4053,38,-,Shrub
870,2637,G1,2,5,32000085,equal mosaic,NTVEGMAP1750/2000,7141,1,Percentage Cover (classed data),-9999,Unknown,-9999,"M1 ^Acacia dictyophleba,Acacia murrayana+/-Grevillea juncifolia+/-Grevillea stenobotrya+/-Salsola kali\^shrub\4\r;G1+ Zygochloa paradoxa,^Triodia basedowii+/-Eriachne aristidea+/-Ptilotus latifolius+/-Crotalaria cunninghamii\^hummock grass,tussock grass\2\i",Open hummock grassland,Triodia open hummock grassland,Acacia tall sparse shrubland\+Triodia mid open hummock grassland,"M ^Acacia dictyophleba,Acacia murrayana+/-Grevillea juncifolia\^shrub\4\r;G+ Zygochloa paradoxa,^Triodia basedowii+/-Eriachne aristidea\^hummock grass,tussock grass\2\i",i,2,Y,Map unit 85b,Unknown,"Plains with longitudinal sand ridges, deep to very deep red earthy sands or red siliceous sands",-,2,4053,38,-,Tussock grass
870,2637,G1,2,5,32000085,equal mosaic,NTVEGMAP1750/2000,7141,1,Percentage Cover (classed data),-9999,Unknown,-9999,"M1 ^Acacia dictyophleba,Acacia murrayana+/-Grevillea juncifolia+/-Grevillea stenobotrya+/-Salsola kali\^shrub\4\r;G1+ Zygochloa paradoxa,^Triodia basedowii+/-Eriachne aristidea+/-Ptilotus latifolius+/-Crotalaria cunninghamii\^hummock grass,tussock grass\2\i",Open hummock grassland,Triodia open hummock grassland,Acacia tall sparse shrubland\+Triodia mid open hummock grassland,"M ^Acacia dictyophleba,Acacia murrayana+/-Grevillea juncifolia\^shrub\4\r;G+ Zygochloa paradoxa,^Triodia basedowii+/-Eriachne aristidea\^hummock grass,tussock grass\2\i",i,2,Y,Map unit 85b,Unknown,"Plains with longitudinal sand ridges, deep to very deep red earthy sands or red siliceous sands",-,2,4053,38,-,Hummock grass
871,2383,M1,1,2,32000086,equal mosaic,NTVEGMAP1750/2000,7142,-,Percentage Cover (classed data),-9999,Unknown,-9999,"M1 ^Allocasuarina decaisneana,Acacia spp.\^shrub\4\r;G1+ ^Triodia basedowii\^hummock grass\2\c",Hummock grassland,Triodia hummock grassland,Allocasuarina tall sparse shrubland\+Triodia mid hummock grassland,"M ^Allocasuarina decaisneana,Acacia spp.\^shrub\4\r;G+ ^Triodia basedowii\^hummock grass\2\c",r,4,N,Map unit 86~2,Unknown,South of map unit 86,-,2,4054,38,-,Shrub
871,2383,G1,1,1,32000086,equal mosaic,NTVEGMAP1750/2000,7143,1,Percentage Cover (classed data),-9999,Unknown,-9999,"M1 ^Allocasuarina decaisneana,Acacia spp.\^shrub\4\r;G1+ ^Triodia basedowii\^hummock grass\2\c",Hummock grassland,Triodia hummock grassland,Allocasuarina tall sparse shrubland\+Triodia mid hummock grassland,"M ^Allocasuarina decaisneana,Acacia spp.\^shrub\4\r;G+ ^Triodia basedowii\^hummock grass\2\c",c,2,Y,Map unit 86~2,Unknown,South of map unit 86,-,2,4054,38,-,Hummock grass
872,2231,M1,1,5,32000093,other mosaic,NTVEGMAP1750/2000,7144,-,Foliage Cover (numerical data),8,Layer Height (general vegetation mapping),5,"M1 ^Acacia kempeana,Acacia aneura,Acacia ligulata+/-Dodonaea viscosa+/-Eucalyptus gamophylla\^shrub\4\r;M2 Acacia kempeana,Acacia murrayana+/-Eremophila latrobei subsp. latrobei+/-Thryptomene maisonneuvei+/-Codonocarpus cotinifolius\shrub\3\r;G1+ ^Triodia basedowii,Eragrostis eriopoda,Aristida holathera+/-Calandrinia balonensis+/-Ptilotus obovatus\^hummock grass,tussock grass\1\c",Low hummock grassland,Triodia low hummock grassland,Acacia tall sparse shrubland\+Triodia low hummock grassland,"M ^Acacia kempeana,Acacia aneura,Acacia ligulata\^shrub\4\r;M2 Acacia kempeana,Acacia murrayana+/-Eremophila latrobei subsp. latrobei\shrub\3\r;G+ ^Triodia basedowii,Eragrostis eriopoda,Aristida holathera\^hummock grass,tussock grass\1\c",r,4,N,Map unit 93a,Unknown,"Extensive dune fields, infertile red siliceous and clayey, sands",-,3,4055,38,-,Shrub
872,2231,M2,1,5,32000093,other mosaic,NTVEGMAP1750/2000,7145,-,Percentage Cover (numerical data),9,Average Height (general vegetation mapping),1,"M1 ^Acacia kempeana,Acacia aneura,Acacia ligulata+/-Dodonaea viscosa+/-Eucalyptus gamophylla\^shrub\4\r;M2 Acacia kempeana,Acacia murrayana+/-Eremophila latrobei subsp. latrobei+/-Thryptomene maisonneuvei+/-Codonocarpus cotinifolius\shrub\3\r;G1+ ^Triodia basedowii,Eragrostis eriopoda,Aristida holathera+/-Calandrinia balonensis+/-Ptilotus obovatus\^hummock grass,tussock grass\1\c",Low hummock grassland,Triodia low hummock grassland,Acacia tall sparse shrubland\+Triodia low hummock grassland,"M ^Acacia kempeana,Acacia aneura,Acacia ligulata\^shrub\4\r;M2 Acacia kempeana,Acacia murrayana+/-Eremophila latrobei subsp. latrobei\shrub\3\r;G+ ^Triodia basedowii,Eragrostis eriopoda,Aristida holathera\^hummock grass,tussock grass\1\c",r,3,N,Map unit 93a,Unknown,"Extensive dune fields, infertile red siliceous and clayey, sands",-,3,4055,38,-,Shrub
872,2231,G1,2,5,32000093,other mosaic,NTVEGMAP1750/2000,7146,1,Percentage Cover (numerical data),37,Average Height (general vegetation mapping),0,"M1 ^Acacia kempeana,Acacia aneura,Acacia ligulata+/-Dodonaea viscosa+/-Eucalyptus gamophylla\^shrub\4\r;M2 Acacia kempeana,Acacia murrayana+/-Eremophila latrobei subsp. latrobei+/-Thryptomene maisonneuvei+/-Codonocarpus cotinifolius\shrub\3\r;G1+ ^Triodia basedowii,Eragrostis eriopoda,Aristida holathera+/-Calandrinia balonensis+/-Ptilotus obovatus\^hummock grass,tussock grass\1\c",Low hummock grassland,Triodia low hummock grassland,Acacia tall sparse shrubland\+Triodia low hummock grassland,"M ^Acacia kempeana,Acacia aneura,Acacia ligulata\^shrub\4\r;M2 Acacia kempeana,Acacia murrayana+/-Eremophila latrobei subsp. latrobei\shrub\3\r;G+ ^Triodia basedowii,Eragrostis eriopoda,Aristida holathera\^hummock grass,tussock grass\1\c",c,1,Y,Map unit 93a,Unknown,"Extensive dune fields, infertile red siliceous and clayey, sands",-,3,4055,38,-,Hummock grass
872,2231,G1,2,5,32000093,other mosaic,NTVEGMAP1750/2000,7146,1,Percentage Cover (numerical data),37,Average Height (general vegetation mapping),0,"M1 ^Acacia kempeana,Acacia aneura,Acacia ligulata+/-Dodonaea viscosa+/-Eucalyptus gamophylla\^shrub\4\r;M2 Acacia kempeana,Acacia murrayana+/-Eremophila latrobei subsp. latrobei+/-Thryptomene maisonneuvei+/-Codonocarpus cotinifolius\shrub\3\r;G1+ ^Triodia basedowii,Eragrostis eriopoda,Aristida holathera+/-Calandrinia balonensis+/-Ptilotus obovatus\^hummock grass,tussock grass\1\c",Low hummock grassland,Triodia low hummock grassland,Acacia tall sparse shrubland\+Triodia low hummock grassland,"M ^Acacia kempeana,Acacia aneura,Acacia ligulata\^shrub\4\r;M2 Acacia kempeana,Acacia murrayana+/-Eremophila latrobei subsp. latrobei\shrub\3\r;G+ ^Triodia basedowii,Eragrostis eriopoda,Aristida holathera\^hummock grass,tussock grass\1\c",c,1,Y,Map unit 93a,Unknown,"Extensive dune fields, infertile red siliceous and clayey, sands",-,3,4055,38,-,Tussock grass
873,2232,M1,1,5,32000093,other mosaic,NTVEGMAP1750/2000,7147,-,Foliage Cover (numerical data),12,Layer Height (general vegetation mapping),2,"M1 ^Acacia ligulata,Grevillea stenobotrya,Duboisia hopwoodii+/-Codonocarpus cotinifolius+/-Gyrostemon ramulosus\^shrub\3\i;G1+ ^Triodia pungens,Triodia schinzii,Aristida holathera+/-Eriachne aristidea+/-Paractaenum refractum\^hummock grass,tussock grass\1\i",Low open hummock grassland,Triodia low open hummock grassland,Acacia mid open shrubland\+Triodia low open hummock grassland,"M ^Acacia ligulata,Grevillea stenobotrya,Duboisia hopwoodii\^shrub\3\i;G+ ^Triodia pungens,Triodia schinzii,Aristida holathera\^hummock grass,tussock grass\1\i",i,3,N,Map unit 93b,Unknown,"Extensive dune fields, infertile red siliceous and clayey, sands",-,2,4056,38,-,Shrub
873,2232,G1,2,5,32000093,other mosaic,NTVEGMAP1750/2000,7148,1,Percentage Cover (numerical data),22,Average Height (general vegetation mapping),0,"M1 ^Acacia ligulata,Grevillea stenobotrya,Duboisia hopwoodii+/-Codonocarpus cotinifolius+/-Gyrostemon ramulosus\^shrub\3\i;G1+ ^Triodia pungens,Triodia schinzii,Aristida holathera+/-Eriachne aristidea+/-Paractaenum refractum\^hummock grass,tussock grass\1\i",Low open hummock grassland,Triodia low open hummock grassland,Acacia mid open shrubland\+Triodia low open hummock grassland,"M ^Acacia ligulata,Grevillea stenobotrya,Duboisia hopwoodii\^shrub\3\i;G+ ^Triodia pungens,Triodia schinzii,Aristida holathera\^hummock grass,tussock grass\1\i",i,1,Y,Map unit 93b,Unknown,"Extensive dune fields, infertile red siliceous and clayey, sands",-,2,4056,38,-,Tussock grass
873,2232,G1,2,5,32000093,other mosaic,NTVEGMAP1750/2000,7148,1,Percentage Cover (numerical data),22,Average Height (general vegetation mapping),0,"M1 ^Acacia ligulata,Grevillea stenobotrya,Duboisia hopwoodii+/-Codonocarpus cotinifolius+/-Gyrostemon ramulosus\^shrub\3\i;G1+ ^Triodia pungens,Triodia schinzii,Aristida holathera+/-Eriachne aristidea+/-Paractaenum refractum\^hummock grass,tussock grass\1\i",Low open hummock grassland,Triodia low open hummock grassland,Acacia mid open shrubland\+Triodia low open hummock grassland,"M ^Acacia ligulata,Grevillea stenobotrya,Duboisia hopwoodii\^shrub\3\i;G+ ^Triodia pungens,Triodia schinzii,Aristida holathera\^hummock grass,tussock grass\1\i",i,1,Y,Map unit 93b,Unknown,"Extensive dune fields, infertile red siliceous and clayey, sands",-,2,4056,38,-,Hummock grass
874,2638,U1,1,4,32000098,equal mosaic,NTVEGMAP1750/2000,7149,1,Foliage Cover (numerical data),5,Layer Height (general vegetation mapping),6,"U1+ ^Eucalyptus pruinosa,Lysiphyllum cunninghamii+/-Eucalyptus terminalis+/-Terminalia volucris\^tree\6\r;M1 ^Carissa lanceolata,Acacia farnesiana,Grevillea striata+/-Hakea arborescens+/-Flueggea virosa\^shrub\4\r;G1 ^Dichanthium fecundum,Chrysopogon fallax,Sorghum plumosum+/-Eriachne obtusa+/-Heteropogon contortus\^tussock grass\2\c",Low open woodland,Eucalyptus low open woodland,Eucalyptus low open woodland\Carissa tall sparse shrubland\Dichanthium mid tussock grassland,"U+ ^Eucalyptus pruinosa,Lysiphyllum cunninghamii+/-Eucalyptus terminalis\^tree\6\r;M1 ^Carissa lanceolata,Acacia farnesiana,Grevillea striata\^shrub\4\r;G ^Dichanthium fecundum,Chrysopogon fallax,Sorghum plumosum\^tussock grass\2\c",r,6,Y,Map unit 98b,Unknown,"Flat plains, heavy grey to black cracking clays",-,3,4057,38,-,Tree
874,2638,M1,1,5,32000098,equal mosaic,NTVEGMAP1750/2000,7150,-,Percentage Cover (numerical data),4,Average Height (general vegetation mapping),2,"U1+ ^Eucalyptus pruinosa,Lysiphyllum cunninghamii+/-Eucalyptus terminalis+/-Terminalia volucris\^tree\6\r;M1 ^Carissa lanceolata,Acacia farnesiana,Grevillea striata+/-Hakea arborescens+/-Flueggea virosa\^shrub\4\r;G1 ^Dichanthium fecundum,Chrysopogon fallax,Sorghum plumosum+/-Eriachne obtusa+/-Heteropogon contortus\^tussock grass\2\c",Low open woodland,Eucalyptus low open woodland,Eucalyptus low open woodland\Carissa tall sparse shrubland\Dichanthium mid tussock grassland,"U+ ^Eucalyptus pruinosa,Lysiphyllum cunninghamii+/-Eucalyptus terminalis\^tree\6\r;M1 ^Carissa lanceolata,Acacia farnesiana,Grevillea striata\^shrub\4\r;G ^Dichanthium fecundum,Chrysopogon fallax,Sorghum plumosum\^tussock grass\2\c",r,4,N,Map unit 98b,Unknown,"Flat plains, heavy grey to black cracking clays",-,3,4057,38,-,Shrub
874,2638,G1,1,5,32000098,equal mosaic,NTVEGMAP1750/2000,7151,-,Percentage Cover (numerical data),64,Average Height (general vegetation mapping),0,"U1+ ^Eucalyptus pruinosa,Lysiphyllum cunninghamii+/-Eucalyptus terminalis+/-Terminalia volucris\^tree\6\r;M1 ^Carissa lanceolata,Acacia farnesiana,Grevillea striata+/-Hakea arborescens+/-Flueggea virosa\^shrub\4\r;G1 ^Dichanthium fecundum,Chrysopogon fallax,Sorghum plumosum+/-Eriachne obtusa+/-Heteropogon contortus\^tussock grass\2\c",Low open woodland,Eucalyptus low open woodland,Eucalyptus low open woodland\Carissa tall sparse shrubland\Dichanthium mid tussock grassland,"U+ ^Eucalyptus pruinosa,Lysiphyllum cunninghamii+/-Eucalyptus terminalis\^tree\6\r;M1 ^Carissa lanceolata,Acacia farnesiana,Grevillea striata\^shrub\4\r;G ^Dichanthium fecundum,Chrysopogon fallax,Sorghum plumosum\^tussock grass\2\c",c,2,N,Map unit 98b,Unknown,"Flat plains, heavy grey to black cracking clays",-,3,4057,38,-,Tussock grass
875,2096,U1,1,1,31200088,other mosaic,NTLSYS1750/2000,7152,1,Crown or Canopy Cover (classed data),-9999,Average Height,-9999,U1+ ^Melaleuca nervosa\^tree\6\r,Low open woodland,Melaleuca low open woodland,Melaleuca low open woodland,U+ ^Melaleuca nervosa\^tree\6\r,r,6,Y,Mg unit2,Murgenella,Drainage depressions and closed swamps;1% slope;seasonally inundated,-,1,4058,36,-,Tree
876,1986,U1,1,2,31200082,equal mosaic,NTLSYS1750/2000,7153,1,Crown or Canopy Cover (classed data),-9999,Average Height,-9999,"U1+ ^Eucalyptus tetrodonta,Eucalyptus miniata\^tree\7\r",Open woodland,Eucalyptus open woodland,Eucalyptus mid open woodland,"U+ ^Eucalyptus tetrodonta,Eucalyptus miniata\^tree\7\r",r,7,Y,Mi unit3,Mitchell,Footslopes;<3% slope;soft sandy surface;well drained,-,1,4060,36,-,Tree
877,2784,U1,1,1,31200082,equal mosaic,NTLSYS1750/2000,7154,1,Crown or Canopy Cover (classed data),-9999,Average Height,-9999,U1+ ^Eucalyptus bigalerita\^tree\7\r,Open woodland,Eucalyptus open woodland,Eucalyptus mid open woodland,U+ ^Eucalyptus bigalerita\^tree\7\r,r,7,Y,Mi unit4~1,Mitchell,Drainage lines and depressions;imperfectly drained;seasonally inundated,-,1,4061,36,-,Tree
878,1987,U1,2,2,31200082,equal mosaic,NTLSYS1750/2000,7155,1,Crown or Canopy Cover (classed data),-9999,Average Height,-9999,"U1+ ^Melaleuca nervosa,Pandanus spiralis\^tree,palm\6\r",Low open woodland,Melaleuca (mixed) low open woodland,Melaleuca low open woodland,"U+ ^Melaleuca nervosa,Pandanus spiralis\^tree,palm\6\r",r,6,Y,Mi unit4~2,Mitchell,As for VG_DSC 4 of this Map Unit,-,1,4062,36,-,Tree
878,1987,U1,2,2,31200082,equal mosaic,NTLSYS1750/2000,7155,1,Crown or Canopy Cover (classed data),-9999,Average Height,-9999,"U1+ ^Melaleuca nervosa,Pandanus spiralis\^tree,palm\6\r",Low open woodland,Melaleuca (mixed) low open woodland,Melaleuca low open woodland,"U+ ^Melaleuca nervosa,Pandanus spiralis\^tree,palm\6\r",r,6,Y,Mi unit4~2,Mitchell,As for VG_DSC 4 of this Map Unit,-,1,4062,36,-,Palm
879,2785,U1,1,1,31200085,dominant mosaic,NTLSYS1750/2000,7156,1,Crown or Canopy Cover (classed data),-9999,Average Height,-9999,U1+ ^Melaleuca viridiflora\^tree\6\r,Low open woodland,Melaleuca low open woodland,Melaleuca low open woodland,U+ ^Melaleuca viridiflora\^tree\6\r,r,6,Y,Mk unit2,Muckaninnie,Level drainage floors;1% slope;poorly drained;seasonally inundated,-,1,4063,36,-,Tree
880,2639,U1,1,2,31200085,dominant mosaic,NTLSYS1750/2000,7157,1,Crown or Canopy Cover (classed data),-9999,Average Height,-9999,U1+ ^Eucalyptus tectifica+/-Melaleuca viridiflora\^tree\6\i,Low woodland,Eucalyptus low woodland,Eucalyptus low woodland,U+ ^Eucalyptus tectifica+/-Melaleuca viridiflora\^tree\6\i,i,6,Y,Mk unit3,Muckaninnie,Footslopes;2-5% slope;well drained,-,1,4064,36,-,Tree
881,2506,U1,1,2,31200086,other mosaic,NTLSYS1750/2000,7158,1,Crown or Canopy Cover (classed data),-9999,Average Height,-9999,U1+ ^Melaleuca viridiflora+/-Eucalyptus bigalerita\^tree\6\r,Low open woodland,Melaleuca low open woodland,Melaleuca low open woodland,U+ ^Melaleuca viridiflora+/-Eucalyptus bigalerita\^tree\6\r,r,6,Y,Ml unit2,Mululu,Drainage floors and depressions;1% slope;poorly drained;seasonally inundated,-,1,4065,36,-,Tree
882,2233,U1,1,4,31200086,other mosaic,NTLSYS1750/2000,7159,1,Crown or Canopy Cover (classed data),-9999,Average Height,-9999,"U1+ ^Corymbia polycarpa,Corymbia bella,Melaleuca leucadendra,Lophostemon lactifluus\^tree\7\i",Woodland,Corymbia (mixed) woodland,Corymbia mid woodland,"U+ ^Corymbia polycarpa,Eucalyptus bella,Melaleuca leucadendra\^tree\7\i",i,7,Y,Ml unit3,Mululu,Stream channels and levees;seasonally inundated,-,1,4066,36,-,Tree
883,2786,U1,1,2,31200084,other mosaic,NTLSYS1750/2000,7160,1,Crown or Canopy Cover (classed data),-9999,Average Height,-9999,U1+ ^Callitris intratropica+/-Eucalyptus jensenii\^tree\7\i,Woodland,Callitris woodland,Callitris mid woodland,U+ ^Callitris intratropica+/-Eucalyptus jensenii\^tree\7\i,i,7,Y,Mn unit1~1,Mountnorris,Gently undulating low erosional rises and upper slopes;to 3% slope;well drained,-,1,4067,36,-,Tree
884,2097,U1,1,3,31200084,other mosaic,NTLSYS1750/2000,7161,1,Crown or Canopy Cover (classed data),-9999,Average Height,-9999,"U1+ ^Eucalyptus tetrodonta,Eucalyptus miniata,Corymbia bleeseri\^tree\7\r",Open woodland,Eucalyptus open woodland,Eucalyptus mid open woodland,"U+ ^Eucalyptus tetrodonta,Eucalyptus miniata,Corymbia bleeseri\^tree\7\r",r,7,Y,Mn unit1~2,Mountnorris,As for VG_DSC 4 of this Map Unit,-,1,4068,36,-,Tree
885,2640,U1,1,2,31200084,other mosaic,NTLSYS1750/2000,7162,1,Crown or Canopy Cover (classed data),-9999,Average Height,-9999,"U1+ ^Corymbia bella,Corymbia polycarpa\^tree\7\i",Woodland,Eucalyptus woodland,Corymbia mid woodland,"U+ ^Eucalyptus bella,Corymbia polycarpa\^tree\7\i",i,7,Y,Mn unit2~1,Mountnorris,Level to gently undulating plains;up to 2% slope;imperfectly drained,-,1,4069,36,-,Tree
886,2384,U1,1,3,31200084,other mosaic,NTLSYS1750/2000,7163,1,Crown or Canopy Cover (classed data),-9999,Average Height,-9999,"U1+ ^Eucalyptus bigalerita,Corymbia latifolia+/-Eucalyptus confertiflora\^tree\7\i",Woodland,Eucalyptus woodland,Eucalyptus mid woodland,"U+ ^Eucalyptus bigalerita,Corymbia latifolia,Eucalyptus confertiflora\^tree\7\i",i,7,Y,Mn unit2~2,Mountnorris,As for VG_DSC 2 of this Map Unit,-,1,4070,36,-,Tree
887,2385,U1,1,3,31200081,dominant mosaic,NTLSYS1750/2000,7164,1,Crown or Canopy Cover (classed data),-9999,Average Height,-9999,U1+ ^Eucalyptus tetrodonta+/-Corymbia bleeseri+/-Eucalyptus miniata\^tree\7\r,Open woodland,Eucalyptus open woodland,Eucalyptus mid open woodland,U+ ^Eucalyptus tetrodonta+/-Corymbia bleeseri+/-Eucalyptus miniata\^tree\7\r,r,7,Y,Mr units2&3,Mirrngadja,Plateau margins and footslopes;1-10% slope;>90% laterite and sandstone outcrop and surface stone;well drained,-,1,4071,36,-,Tree
888,2098,U1,1,1,31200076,dominant mosaic,NTLSYS1750/2000,7165,1,Crown or Canopy Cover (classed data),-9999,Average Height,-9999,U1+ ^Melaleuca nervosa\^tree\6\r,Low open woodland,Melaleuca low open woodland,Melaleuca low open woodland,U+ ^Melaleuca nervosa\^tree\6\r,r,6,Y,Mrg unit2,Marangala,Drainage swamps and depressions;poorly drained;seasonally inundated,-,1,4072,36,-,Tree
889,2234,U1,1,1,31200090,dominant mosaic,NTLSYS1750/2000,7166,1,Crown or Canopy Cover (classed data),-9999,Average Height,-9999,U1+ ^Allosyncarpia ternata\^tree\7\c,Open forest,Allosyncarpia open forest,Allosyncarpia mid open forest,U+ ^Allosyncarpia ternata\^tree\7\c,c,7,Y,Mu unit2,Murray,"Steep,heavily dissected valley heads",-,1,4073,36,-,Tree
